epoc,open,high,low,close,volume
1501141500,10162.5,10167.9,10157.85,10164.7,0
1501142400,10166.5,10171.95,10164.45,10167.8,0
1501143300,10168.8,10190.2,10165.95,10187.8,0
1501144200,10185.4,10192.35,10180.75,10192.3,0
1501145100,10195.4,10213.5,10195.4,10205.8,0
1501146000,10201.3,10201.35,10185.3,10196.5,0
1501146900,10192.8,10192.75,10179.5,10188.2,0
1501147800,10186.7,10192.15,10144.3,10150.5,0
1501148700,10153.3,10167.45,10141.7,10149.8,0
1501212600,10098.5,10098.5,10098.5,10098.5,0
1501213500,10100.0,10109.95,10091.9,10109.2,0
1501214400,10111.5,10133.35,10111.55,10123.5,0
1501215300,10121.0,10121.35,10109.5,10121.3,0
1501216200,10126.9,10173.15,10126.9,10164.0,0
1501217100,10159.7,10191.7,10159.7,10184.5,0
1501218000,10176.9,10181.8,10160.35,10163.2,0
1501218900,10168.3,10168.3,10149.15,10158.1,0
1501219800,10159.8,10162.95,10149.15,10149.2,0
1501220700,10143.0,10152.85,10142.45,10149.0,0
1501221600,10153.0,10155.15,10145.85,10145.8,0
1501222500,10143.3,10144.15,10133.35,10133.3,0
1501223400,10134.5,10142.3,10133.95,10137.5,0
1501224300,10134.0,10147.0,10133.9,10147.0,0
1501225200,10147.8,10150.5,10126.8,10130.7,0
1501226100,10132.6,10137.45,10127.6,10127.8,0
1501227000,10125.8,10132.45,10125.05,10132.3,0
1501227900,10130.8,10130.75,10121.0,10125.7,0
1501228800,10125.0,10125.0,10100.7,10112.8,0
1501229700,10114.3,10132.6,10113.6,10126.9,0
1501230600,10129.5,10140.85,10115.65,10140.8,0
1501231500,10144.5,10162.4,10137.65,10142.5,0
1501232400,10144.2,10152.05,10129.95,10134.3,0
1501233300,10135.2,10159.25,10131.9,10159.2,0
1501234200,10155.7,10176.3,10155.65,10170.0,0
1501235100,10163.8,10176.8,10151.45,10151.8,0
1501212600,10098.5,10098.5,10098.5,10098.5,0
1501213500,10100.0,10109.95,10091.9,10109.2,0
1501214400,10111.5,10133.35,10111.55,10123.5,0
1501215300,10121.0,10121.35,10109.5,10121.3,0
1501216200,10126.9,10173.15,10126.9,10164.0,0
1501217100,10159.7,10191.7,10159.7,10184.5,0
1501218000,10176.9,10181.8,10160.35,10163.2,0
1501218900,10168.3,10168.3,10149.15,10158.1,0
1501219800,10159.8,10162.95,10149.15,10149.2,0
1501220700,10143.0,10152.85,10142.45,10149.0,0
1501221600,10153.0,10155.15,10145.85,10145.8,0
1501222500,10143.3,10144.15,10133.35,10133.3,0
1501223400,10134.5,10142.3,10133.95,10137.5,0
1501224300,10134.0,10147.0,10133.9,10147.0,0
1501225200,10147.8,10150.5,10126.8,10130.7,0
1501226100,10132.6,10137.45,10127.6,10127.8,0
1501227000,10125.8,10132.45,10125.05,10132.3,0
1501227900,10130.8,10130.75,10121.0,10125.7,0
1501228800,10125.0,10125.0,10100.7,10112.8,0
1501229700,10114.3,10132.6,10113.6,10126.9,0
